"COU","Country","MAREG","Macroregion","MEAS","Measure","VARIABLE","Land cover class","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SJM","Svalbard and Jan Mayen","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","BARE","Bare area","2004","2004","KM2","Square kilometres","3","Thousands",,,51.57123,,
"SJM","Svalbard and Jan Mayen","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","BARE","Bare area","2015","2015","KM2","Square kilometres","3","Thousands",,,51.57123,,
"SJM","Svalbard and Jan Mayen","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","CROPL","Cropland","1992","1992","KM2","Square kilometres","3","Thousands",,,0,,
"SJM","Svalbard and Jan Mayen","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","CROPL","Cropland","2004","2004","KM2","Square kilometres","3","Thousands",,,0,,
"SJM","Svalbard and Jan Mayen","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","CROPL","Cropland","2015","2015","KM2","Square kilometres","3","Thousands",,,0,,
"SJM","Svalbard and Jan Mayen","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","FOREST","Tree cover","1992","1992","KM2","Square kilometres","3","Thousands",,,0.03826,,
"SJM","Svalbard and Jan Mayen","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","FOREST","Tree cover","2004","2004","KM2","Square kilometres","3","Thousands",,,0.03826,,
"SJM","Svalbard and Jan Mayen","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","FOREST","Tree cover","2015","2015","KM2","Square kilometres","3","Thousands",,,0.03826,,
"SJM","Svalbard and Jan Mayen","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","GRSL","Grassland","1992","1992","KM2","Square kilometres","3","Thousands",,,0.07033,,
"SJM","Svalbard and Jan Mayen","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","GRSL","Grassland","2004","2004","KM2","Square kilometres","3","Thousands",,,0.07033,,
"SJM","Svalbard and Jan Mayen","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","GRSL","Grassland","2015","2015","KM2","Square kilometres","3","Thousands",,,0.07033,,
"SJM","Svalbard and Jan Mayen","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","SHRUBL","Shrubland","1992","1992","KM2","Square kilometres","3","Thousands",,,0.66619,,
"SJM","Svalbard and Jan Mayen","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","SHRUBL","Shrubland","2004","2004","KM2","Square kilometres","3","Thousands",,,0.66619,,
"SJM","Svalbard and Jan Mayen","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","SHRUBL","Shrubland","2015","2015","KM2","Square kilometres","3","Thousands",,,0.66619,,
"SJM","Svalbard and Jan Mayen","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","SPARSE_VEGETATION","Sparse vegetation","1992","1992","KM2","Square kilometres","3","Thousands",,,5.91779,,
"SJM","Svalbard and Jan Mayen","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","SPARSE_VEGETATION","Sparse vegetation","2004","2004","KM2","Square kilometres","3","Thousands",,,5.91779,,
"SJM","Svalbard and Jan Mayen","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","SPARSE_VEGETATION","Sparse vegetation","2015","2015","KM2","Square kilometres","3","Thousands",,,5.91779,,
"SJM","Svalbard and Jan Mayen","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","URBAN","Artificial surfaces","1992","1992","KM2","Square kilometres","3","Thousands",,,0,,
"SJM","Svalbard and Jan Mayen","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","URBAN","Artificial surfaces","2004","2004","KM2","Square kilometres","3","Thousands",,,0,,
"SJM","Svalbard and Jan Mayen","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","URBAN","Artificial surfaces","2015","2015","KM2","Square kilometres","3","Thousands",,,0,,
"SJM","Svalbard and Jan Mayen","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","WATER","Inland water","1992","1992","KM2","Square kilometres","3","Thousands",,,4.94023,,
"SJM","Svalbard and Jan Mayen","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","WATER","Inland water","2004","2004","KM2","Square kilometres","3","Thousands",,,4.94023,,
"SJM","Svalbard and Jan Mayen","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","WATER","Inland water","2015","2015","KM2","Square kilometres","3","Thousands",,,4.94023,,
"SJM","Svalbard and Jan Mayen","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","WETL","Wetland","1992","1992","KM2","Square kilometres","3","Thousands",,,1.02162,,
"SJM","Svalbard and Jan Mayen","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","WETL","Wetland","2004","2004","KM2","Square kilometres","3","Thousands",,,1.02162,,
"SJM","Svalbard and Jan Mayen","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","WETL","Wetland","2015","2015","KM2","Square kilometres","3","Thousands",,,1.02162,,
"SJM","Svalbard and Jan Mayen","TOTAL","-Total-","PCNT","Percent of total country area","BARE","Bare area","1992","1992","PC","Percentage","0","Units",,,80.29696,,
"SJM","Svalbard and Jan Mayen","TOTAL","-Total-","PCNT","Percent of total country area","BARE","Bare area","2004","2004","PC","Percentage","0","Units",,,80.29696,,
"SJM","Svalbard and Jan Mayen","TOTAL","-Total-","PCNT","Percent of total country area","BARE","Bare area","2015","2015","PC","Percentage","0","Units",,,80.29696,,
"SJM","Svalbard and Jan Mayen","TOTAL","-Total-","PCNT","Percent of total country area","CROPL","Cropland","1992","1992","PC","Percentage","0","Units",,,0,,
"SJM","Svalbard and Jan Mayen","TOTAL","-Total-","PCNT","Percent of total country area","CROPL","Cropland","2004","2004","PC","Percentage","0","Units",,,0,,
"SJM","Svalbard and Jan Mayen","TOTAL","-Total-","PCNT","Percent of total country area","CROPL","Cropland","2015","2015","PC","Percentage","0","Units",,,0,,
"SJM","Svalbard and Jan Mayen","TOTAL","-Total-","PCNT","Percent of total country area","FOREST","Tree cover","1992","1992","PC","Percentage","0","Units",,,0.05956,,
"SJM","Svalbard and Jan Mayen","TOTAL","-Total-","PCNT","Percent of total country area","FOREST","Tree cover","2004","2004","PC","Percentage","0","Units",,,0.05956,,
"SJM","Svalbard and Jan Mayen","TOTAL","-Total-","PCNT","Percent of total country area","FOREST","Tree cover","2015","2015","PC","Percentage","0","Units",,,0.05956,,
"SJM","Svalbard and Jan Mayen","TOTAL","-Total-","PCNT","Percent of total country area","GRSL","Grassland","1992","1992","PC","Percentage","0","Units",,,0.1095,,
"SJM","Svalbard and Jan Mayen","TOTAL","-Total-","PCNT","Percent of total country area","GRSL","Grassland","2004","2004","PC","Percentage","0","Units",,,0.1095,,
"SJM","Svalbard and Jan Mayen","TOTAL","-Total-","PCNT","Percent of total country area","GRSL","Grassland","2015","2015","PC","Percentage","0","Units",,,0.1095,,
"SJM","Svalbard and Jan Mayen","TOTAL","-Total-","PCNT","Percent of total country area","SHRUBL","Shrubland","1992","1992","PC","Percentage","0","Units",,,1.03726,,
"SJM","Svalbard and Jan Mayen","TOTAL","-Total-","PCNT","Percent of total country area","SHRUBL","Shrubland","2004","2004","PC","Percentage","0","Units",,,1.03726,,
"SJM","Svalbard and Jan Mayen","TOTAL","-Total-","PCNT","Percent of total country area","SHRUBL","Shrubland","2015","2015","PC","Percentage","0","Units",,,1.03726,,
"SJM","Svalbard and Jan Mayen","TOTAL","-Total-","PCNT","Percent of total country area","SPARSE_VEGETATION","Sparse vegetation","1992","1992","PC","Percentage","0","Units",,,9.21406,,
"SJM","Svalbard and Jan Mayen","TOTAL","-Total-","PCNT","Percent of total country area","SPARSE_VEGETATION","Sparse vegetation","2004","2004","PC","Percentage","0","Units",,,9.21406,,
"SJM","Svalbard and Jan Mayen","TOTAL","-Total-","PCNT","Percent of total country area","SPARSE_VEGETATION","Sparse vegetation","2015","2015","PC","Percentage","0","Units",,,9.21406,,
"SJM","Svalbard and Jan Mayen","TOTAL","-Total-","PCNT","Percent of total country area","URBAN","Artificial surfaces","1992","1992","PC","Percentage","0","Units",,,0,,
"SJM","Svalbard and Jan Mayen","TOTAL","-Total-","PCNT","Percent of total country area","URBAN","Artificial surfaces","2004","2004","PC","Percentage","0","Units",,,0,,
"SJM","Svalbard and Jan Mayen","TOTAL","-Total-","PCNT","Percent of total country area","URBAN","Artificial surfaces","2015","2015","PC","Percentage","0","Units",,,0,,
"SJM","Svalbard and Jan Mayen","TOTAL","-Total-","PCNT","Percent of total country area","WATER","Inland water","1992","1992","PC","Percentage","0","Units",,,7.69198,,
"SJM","Svalbard and Jan Mayen","TOTAL","-Total-","PCNT","Percent of total country area","WATER","Inland water","2004","2004","PC","Percentage","0","Units",,,7.69198,,
"SJM","Svalbard and Jan Mayen","TOTAL","-Total-","PCNT","Percent of total country area","WATER","Inland water","2015","2015","PC","Percentage","0","Units",,,7.69198,,
"SJM","Svalbard and Jan Mayen","TOTAL","-Total-","PCNT","Percent of total country area","WETL","Wetland","1992","1992","PC","Percentage","0","Units",,,1.59067,,
"SJM","Svalbard and Jan Mayen","TOTAL","-Total-","PCNT","Percent of total country area","WETL","Wetland","2004","2004","PC","Percentage","0","Units",,,1.59067,,
"SJM","Svalbard and Jan Mayen","TOTAL","-Total-","PCNT","Percent of total country area","WETL","Wetland","2015","2015","PC","Percentage","0","Units",,,1.59067,,
"SWZ","Eswatini","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","BARE","Bare area","1992","1992","KM2","Square kilometres","3","Thousands",,,0.22768,,
"SWZ","Eswatini","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","BARE","Bare area","2004","2004","KM2","Square kilometres","3","Thousands",,,0.26052,,
"SWZ","Eswatini","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","BARE","Bare area","2015","2015","KM2","Square kilometres","3","Thousands",,,0.26099,,
"SWZ","Eswatini","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","CROPL","Cropland","1992","1992","KM2","Square kilometres","3","Thousands",,,5.13313,,
"SWZ","Eswatini","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","CROPL","Cropland","2004","2004","KM2","Square kilometres","3","Thousands",,,6.25807,,
"SWZ","Eswatini","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","CROPL","Cropland","2015","2015","KM2","Square kilometres","3","Thousands",,,6.31318,,
"SWZ","Eswatini","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","FOREST","Tree cover","1992","1992","KM2","Square kilometres","3","Thousands",,,8.05523,,
"SWZ","Eswatini","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","FOREST","Tree cover","2004","2004","KM2","Square kilometres","3","Thousands",,,6.59797,,
"SWZ","Eswatini","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","FOREST","Tree cover","2015","2015","KM2","Square kilometres","3","Thousands",,,6.54093,,
"SWZ","Eswatini","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","GRSL","Grassland","1992","1992","KM2","Square kilometres","3","Thousands",,,2.07229,,
"SWZ","Eswatini","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","GRSL","Grassland","2004","2004","KM2","Square kilometres","3","Thousands",,,2.27617,,
"SWZ","Eswatini","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","GRSL","Grassland","2015","2015","KM2","Square kilometres","3","Thousands",,,2.27795,,
"SWZ","Eswatini","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","SHRUBL","Shrubland","1992","1992","KM2","Square kilometres","3","Thousands",,,1.67621,,
"SWZ","Eswatini","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","SHRUBL","Shrubland","2004","2004","KM2","Square kilometres","3","Thousands",,,1.76548,,
"SWZ","Eswatini","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","SHRUBL","Shrubland","2015","2015","KM2","Square kilometres","3","Thousands",,,1.74677,,
"SWZ","Eswatini","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","SPARSE_VEGETATION","Sparse vegetation","1992","1992","KM2","Square kilometres","3","Thousands",,,0.00232,,
"SWZ","Eswatini","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","SPARSE_VEGETATION","Sparse vegetation","2004","2004","KM2","Square kilometres","3","Thousands",,,0.00286,,
"SWZ","Eswatini","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","SPARSE_VEGETATION","Sparse vegetation","2015","2015","KM2","Square kilometres","3","Thousands",,,0.0027,,
"SWZ","Eswatini","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","URBAN","Artificial surfaces","1992","1992","KM2","Square kilometres","3","Thousands",,,0.02334,,
"SWZ","Eswatini","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","URBAN","Artificial surfaces","2004","2004","KM2","Square kilometres","3","Thousands",,,0.02821,,
"SWZ","Eswatini","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","URBAN","Artificial surfaces","2015","2015","KM2","Square kilometres","3","Thousands",,,0.04343,,
"SWZ","Eswatini","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","WATER","Inland water","1992","1992","KM2","Square kilometres","3","Thousands",,,0.0592,,
"SWZ","Eswatini","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","WATER","Inland water","2004","2004","KM2","Square kilometres","3","Thousands",,,0.05928,,
"SWZ","Eswatini","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","WATER","Inland water","2015","2015","KM2","Square kilometres","3","Thousands",,,0.07118,,
"SWZ","Eswatini","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","WETL","Wetland","1992","1992","KM2","Square kilometres","3","Thousands",,,0.04977,,
"SWZ","Eswatini","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","WETL","Wetland","2004","2004","KM2","Square kilometres","3","Thousands",,,0.05062,,
"SWZ","Eswatini","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","WETL","Wetland","2015","2015","KM2","Square kilometres","3","Thousands",,,0.04204,,
"SWZ","Eswatini","TOTAL","-Total-","PCNT","Percent of total country area","BARE","Bare area","1992","1992","PC","Percentage","0","Units",,,1.31612,,
"SWZ","Eswatini","TOTAL","-Total-","PCNT","Percent of total country area","BARE","Bare area","2004","2004","PC","Percentage","0","Units",,,1.50599,,
"SWZ","Eswatini","TOTAL","-Total-","PCNT","Percent of total country area","BARE","Bare area","2015","2015","PC","Percentage","0","Units",,,1.50867,,
"SWZ","Eswatini","TOTAL","-Total-","PCNT","Percent of total country area","CROPL","Cropland","1992","1992","PC","Percentage","0","Units",,,29.67267,,
"SWZ","Eswatini","TOTAL","-Total-","PCNT","Percent of total country area","CROPL","Cropland","2004","2004","PC","Percentage","0","Units",,,36.17555,,
"SWZ","Eswatini","TOTAL","-Total-","PCNT","Percent of total country area","CROPL","Cropland","2015","2015","PC","Percentage","0","Units",,,36.49409,,
"SWZ","Eswatini","TOTAL","-Total-","PCNT","Percent of total country area","FOREST","Tree cover","1992","1992","PC","Percentage","0","Units",,,46.56427,,
"SWZ","Eswatini","TOTAL","-Total-","PCNT","Percent of total country area","FOREST","Tree cover","2004","2004","PC","Percentage","0","Units",,,38.14036,,
"SWZ","Eswatini","TOTAL","-Total-","PCNT","Percent of total country area","FOREST","Tree cover","2015","2015","PC","Percentage","0","Units",,,37.81066,,
"SWZ","Eswatini","TOTAL","-Total-","PCNT","Percent of total country area","GRSL","Grassland","1992","1992","PC","Percentage","0","Units",,,11.97915,,
"SWZ","Eswatini","TOTAL","-Total-","PCNT","Percent of total country area","GRSL","Grassland","2004","2004","PC","Percentage","0","Units",,,13.15767,,
"SWZ","Eswatini","TOTAL","-Total-","PCNT","Percent of total country area","GRSL","Grassland","2015","2015","PC","Percentage","0","Units",,,13.16795,,
"SWZ","Eswatini","TOTAL","-Total-","PCNT","Percent of total country area","SHRUBL","Shrubland","1992","1992","PC","Percentage","0","Units",,,9.68955,,
"SWZ","Eswatini","TOTAL","-Total-","PCNT","Percent of total country area","SHRUBL","Shrubland","2004","2004","PC","Percentage","0","Units",,,10.20555,,
"SWZ","Eswatini","TOTAL","-Total-","PCNT","Percent of total country area","SHRUBL","Shrubland","2015","2015","PC","Percentage","0","Units",,,10.09744,,
"SWZ","Eswatini","TOTAL","-Total-","PCNT","Percent of total country area","SPARSE_VEGETATION","Sparse vegetation","1992","1992","PC","Percentage","0","Units",,,0.0134,,
"SWZ","Eswatini","TOTAL","-Total-","PCNT","Percent of total country area","SPARSE_VEGETATION","Sparse vegetation","2004","2004","PC","Percentage","0","Units",,,0.01653,,
"SWZ","Eswatini","TOTAL","-Total-","PCNT","Percent of total country area","SPARSE_VEGETATION","Sparse vegetation","2015","2015","PC","Percentage","0","Units",,,0.01564,,
"SWZ","Eswatini","TOTAL","-Total-","PCNT","Percent of total country area","URBAN","Artificial surfaces","1992","1992","PC","Percentage","0","Units",,,0.13492,,
"SWZ","Eswatini","TOTAL","-Total-","PCNT","Percent of total country area","URBAN","Artificial surfaces","2004","2004","PC","Percentage","0","Units",,,0.16306,,
"SWZ","Eswatini","TOTAL","-Total-","PCNT","Percent of total country area","URBAN","Artificial surfaces","2015","2015","PC","Percentage","0","Units",,,0.25107,,
"SWZ","Eswatini","TOTAL","-Total-","PCNT","Percent of total country area","WATER","Inland water","1992","1992","PC","Percentage","0","Units",,,0.34221,,
"SWZ","Eswatini","TOTAL","-Total-","PCNT","Percent of total country area","WATER","Inland water","2004","2004","PC","Percentage","0","Units",,,0.34266,,
"SWZ","Eswatini","TOTAL","-Total-","PCNT","Percent of total country area","WATER","Inland water","2015","2015","PC","Percentage","0","Units",,,0.41146,,
